"id"	"sex"	"headband"	"age"	"college"	"tattoos"	"tchests.found"	"parrots.lifetime"	"favorite.pirate"	"sword.type"	"sword.speed"
"254"	254	"female"	"yes"	25	"CCCC"	1e+06	13	8	"Hook"	"cutlass"	2.30098805726416
"255"	255	"male"	"yes"	16	"CCCC"	8	1	0	"Jack Sparrow"	"cutlass"	0.439186752165489
"256"	256	"male"	"yes"	24	"CCCC"	11	24	7	"Jack Sparrow"	"cutlass"	0.278003292041831
"257"	257	"male"	"yes"	25	"CCCC"	17	1	5	"Jack Sparrow"	"cutlass"	1.10737859067829
"258"	258	"male"	"yes"	32	"JSSFP"	10	3	3	"Jack Sparrow"	"cutlass"	0.236145280941855
"259"	259	"female"	"yes"	35	"JSSFP"	7	3	3	"Hook"	"banana"	13.8215134316184
"260"	260	"female"	"yes"	28	"CCCC"	11	11	7	"Lewis Scot"	"cutlass"	0.647823397858821
"261"	261	"male"	"yes"	19	"CCCC"	8	6	1	"Jack Sparrow"	"cutlass"	0.481620871423254
"262"	262	"male"	"yes"	22	"CCCC"	11	0	0	"Edward Low"	"cutlass"	1.42677950315683
"263"	263	"female"	"yes"	999	"CCCC"	11	33	2	"Hook"	"cutlass"	0.341190306062344
"264"	264	"female"	"no"	30	"JSSFP"	3	8	1	"Edward Low"	"sabre"	1.30764806770173
"265"	265	"male"	"yes"	13	"CCCC"	7	4	2	"Jack Sparrow"	"cutlass"	0.366740151075646
"266"	266	"female"	"yes"	30	"CCCC"	12	0	1	"Blackbeard"	"cutlass"	1.12777168158779
"267"	267	"female"	"yes"	27	"CCCC"	13	1	2	"Jack Sparrow"	"sabre"	0.361959898382445
"268"	268	"female"	"yes"	-99	"CCCC"	10	19	1	"Hook"	"cutlass"	0.683942941439986
"269"	269	"female"	"yes"	32	"JSSFP"	9	4	2	"Edward Low"	"scimitar"	7.88444557040997
"270"	270	"male"	"yes"	29	"JSSFP"	13	3	2	"Jack Sparrow"	"cutlass"	0.55213054755871
"271"	271	"female"	"no"	27	NA	8	3	1	"Blackbeard"	"scimitar"	0.320001837487022
"272"	272	"male"	"yes"	18	"CCCC"	7	0	0	"Anicetus"	"cutlass"	0.248105782084167
"273"	273	"female"	"no"	28	"CCCC"	9	20	1	"Anicetus"	"scimitar"	0.0396001636117453
"274"	274	"male"	"yes"	23	"CCCC"	5	0	1	"Anicetus"	"cutlass"	0.0337570466217585
"275"	275	"male"	"yes"	33	"JSSFP"	15	5	2	"Jack Sparrow"	"cutlass"	0.536798824879162
"276"	276	"female"	"yes"	32	"JSSFP"	12	6	2	"Hook"	"cutlass"	0.259899633820169
"277"	277	"other"	"yes"	33	"JSSFP"	10	27	2	"Jack Sparrow"	"cutlass"	0.0259239302249625
"278"	278	"male"	"yes"	24	"CCCC"	-10	1	6	"Jack Sparrow"	"cutlass"	1.09765616589563
"279"	279	"female"	"yes"	20	"CCCC"	15	1	2	"Hook"	"cutlass"	1.5613052399507
"280"	280	"other"	"yes"	35	"JSSFP"	7	1	2	"Hook"	"cutlass"	0.236200148938224
"281"	281	"male"	"yes"	22	"CCCC"	11	3	0	"Jack Sparrow"	"scimitar"	3.71980856490604
"282"	282	"female"	"yes"	33	"JSSFP"	12	8	8	"Anicetus"	"cutlass"	0.28200396016473
"283"	283	"male"	"yes"	31	"JSSFP"	9	9	0	"Jack Sparrow"	"cutlass"	0.249596867943183
"284"	284	"male"	"yes"	500	"CCCC"	8	3	2	"Jack Sparrow"	"cutlass"	0.956960594881548
"285"	285	"female"	"no"	31	"JSSFP"	7	10	0	"Anicetus"	"sabre"	4.00392376926804
"286"	286	"male"	"yes"	30	"CCCC"	4	11	5	"Jack Sparrow"	"scimitar"	3.45519023481756
"287"	287	"male"	"yes"	33	"JSSFP"	10	5	3	"Jack Sparrow"	"cutlass"	0.0799664210001585
"288"	288	"female"	"yes"	500	"JSSFP"	11	2	1	"Anicetus"	"cutlass"	0.499007715817362
"289"	289	"female"	"yes"	25	"CCCC"	12	18	2	"Anicetus"	"cutlass"	0.883730004954726
"290"	290	"female"	"yes"	27	"CCCC"	12	23	1	"Blackbeard"	"banana"	13.1394339053031
"291"	291	"male"	"yes"	32	"JSSFP"	12	1	1	"Jack Sparrow"	"cutlass"	0.527238183667871
"292"	292	"female"	"yes"	30	"CCCC"	16	3	7	"Lewis Scot"	"cutlass"	1.00145386297793
"293"	293	"female"	"yes"	12345	"JSSFP"	13	2	9	"Blackbeard"	"cutlass"	0.424235594982747
"294"	294	"female"	"yes"	31	"JSSFP"	11	5	11	"your mom"	"cutlass"	0.437231679583497
"295"	295	"male"	"yes"	23	"CCCC"	13	16	3	"Jack Sparrow"	"cutlass"	0.546510679957485
"296"	296	"male"	"yes"	27	"JSSFP"	7	0	1	"Jack Sparrow"	"cutlass"	0.424409453989938
"297"	297	"male"	"yes"	23	"CCCC"	10	1	3	"Jack Sparrow"	"cutlass"	0.55162191504781
"298"	298	"male"	"yes"	30	"JSSFP"	6	7	3	"Jack Sparrow"	"cutlass"	0.781318914933883
"299"	299	"female"	"yes"	30	"CCCC"	10	3	0	"Blackbeard"	"cutlass"	0.870581382134572
"300"	300	"female"	"yes"	12345	"CCCC"	8	3	4	"Hook"	"cutlass"	0.395232751907315
"301"	301	"male"	"yes"	23	"CCCC"	14	3	3	"Jack Sparrow"	"cutlass"	0.158849025028758
"302"	302	"male"	"yes"	22	"CCCC"	8	4	2	"Jack Sparrow"	"cutlass"	2.96670957685527
"303"	303	"male"	"yes"	31	"JSSFP"	16	5	1	"Lewis Scot"	"scimitar"	0.123035740107298
"304"	304	"male"	"yes"	18	"CCCC"	10	6	0	"Jack Sparrow"	"cutlass"	0.286204024224897
"305"	305	"other"	"no"	26	"JSSFP"	0	17	7	"Lewis Scot"	"sabre"	0.961430722049304
"306"	306	"female"	"yes"	36	"JSSFP"	10	5	1	"Jack Sparrow"	"scimitar"	1.38944604434073
"307"	307	"female"	"yes"	35	NA	10	0	7	"Lewis Scot"	"cutlass"	0.391777400509454
"308"	308	"female"	"yes"	35	"JSSFP"	8	17	1	"Blackbeard"	"cutlass"	0.280960946111009
"309"	309	"male"	"yes"	12	"CCCC"	10	9	4	"Jack Sparrow"	"cutlass"	1.88175565086979
"310"	310	"male"	"yes"	20	"CCCC"	10	18	0	"Jack Sparrow"	"cutlass"	0.34533093101345
"311"	311	"male"	"yes"	23	"CCCC"	9	2	1	"Jack Sparrow"	"cutlass"	0.584301136546062
"312"	312	"male"	"yes"	18	"CCCC"	10	3	0	"Jack Sparrow"	"cutlass"	1.74568944600153
"313"	313	"female"	"yes"	32	"JSSFP"	6	2	1	"Jack Sparrow"	"cutlass"	0.0233880192126996
"314"	314	"other"	"yes"	23	"CCCC"	14	2	0	"Hook"	"cutlass"	1.16457016519701
"315"	315	"male"	"yes"	24	"CCCC"	1	3	1	"Lewis Scot"	"cutlass"	0.0771747232647613
"316"	316	"male"	"yes"	21	"CCCC"	9	2	1	"Jack Sparrow"	"cutlass"	0.231849204574246
"317"	317	"female"	"yes"	25	"CCCC"	5	2	1	"Hook"	"banana"	5.25558545076466
"318"	318	"female"	"yes"	33	"JSSFP"	15	10	1	"Hook"	"cutlass"	1.18536548800172
"319"	319	"female"	"yes"	33	"JSSFP"	8	4	0	"Lewis Scot"	"cutlass"	0.209983694367111
"320"	320	"male"	"yes"	20	"CCCC"	18	3	1	"Jack Sparrow"	"cutlass"	0.292805190838408
"321"	321	"male"	"yes"	22	"CCCC"	11	30	0	"Jack Sparrow"	"cutlass"	0.587340914618045
"322"	322	"male"	"yes"	27	"CCCC"	12	11	0	"Jack Sparrow"	"cutlass"	2.64807515994725
"323"	323	"female"	"yes"	28	"CCCC"	8	12	4	"Blackbeard"	"sabre"	3.27792093994578
"324"	324	"male"	"yes"	34	"JSSFP"	12	1	2	"Jack Sparrow"	"sabre"	3.59777057839835
"325"	325	"male"	"yes"	27	"CCCC"	9	2	2	"Lewis Scot"	"cutlass"	0.716035329361268
"326"	326	"female"	"yes"	29	"CCCC"	8	7	8	"Anicetus"	"cutlass"	1.22544689215125
"327"	327	"female"	"yes"	33	"JSSFP"	9	10	2	"Anicetus"	"cutlass"	1.24886635859123
"328"	328	"male"	"yes"	26	"CCCC"	12	4	9	"Jack Sparrow"	"cutlass"	1.418631464397
"329"	329	"male"	"yes"	15	"CCCC"	8	7	3	"Jack Sparrow"	"cutlass"	0.405603791878093
"330"	330	"male"	"yes"	26	"CCCC"	8	40	1	"Jack Sparrow"	"cutlass"	0.858090249795288
"331"	331	"female"	"no"	32	"JSSFP"	5	29	2	"Hook"	"scimitar"	0.763153270818293
"332"	332	"female"	"yes"	25	"CCCC"	8	1	11	"Jack Sparrow"	"cutlass"	0.25048429423621
"333"	333	"female"	"yes"	29	"CCCC"	11	3	1	"Blackbeard"	"cutlass"	0.433411922395982
"334"	334	"male"	"yes"	39	"JSSFP"	12	5	2	"Jack Sparrow"	"cutlass"	0.253057418181848
"335"	335	"male"	"yes"	28	"CCCC"	16	2	5	"Jack Sparrow"	"scimitar"	16.7434407800187
"336"	336	"male"	"yes"	21	"CCCC"	15	23	2	"Jack Sparrow"	"cutlass"	0.00574446807149798
"337"	337	"female"	"yes"	23	"CCCC"	9	5	2	"Anicetus"	"cutlass"	0.367813843031666
"338"	338	"female"	"yes"	32	"JSSFP"	11	1	1	"Edward Low"	"cutlass"	0.434653244326885
"339"	339	"female"	"yes"	30	"JSSFP"	8	8	0	"Edward Low"	"cutlass"	0.805545795566224
"340"	340	"female"	"yes"	35	"JSSFP"	11	4	1	"Blackbeard"	"cutlass"	1.82521641943953
"341"	341	"male"	"yes"	31	"JSSFP"	7	7	0	"Jack Sparrow"	"cutlass"	0.114709124900401
"342"	342	"male"	"yes"	18	"CCCC"	9	2	1	"Jack Sparrow"	"cutlass"	0.0297789939166475
"343"	343	"sure I'll have some"	"yes"	21	"CCCC"	10	10	1	"Hook"	"cutlass"	1.17967375548893
"344"	344	"male"	"no"	27	"CCCC"	9	4	1	"Jack Sparrow"	"banana"	1.82504610553657
"345"	345	"female"	"yes"	21	"CCCC"	8	2	3	"Lewis Scot"	"cutlass"	0.565405786593266
"346"	346	"female"	"yes"	37	"JSSFP"	14	2	6	"your mom"	"cutlass"	0.0398995401337743
"347"	347	"male"	"yes"	23	"CCCC"	11	4	6	"Jack Sparrow"	"cutlass"	0.252195383343011
"348"	348	"female"	"yes"	28	"CCCC"	9	14	4	"Edward Low"	"cutlass"	0.424435116292443
"349"	349	"female"	"yes"	25	"CCCC"	13	8	3	"Anicetus"	"cutlass"	0.364471850043628
"350"	350	"male"	"yes"	25	"CCCC"	12	1	1	"Jack Sparrow"	"banana"	23.5133665112812
"351"	351	"male"	"yes"	22	"CCCC"	9	20	2	"Jack Sparrow"	"sabre"	2.05403524916619
"352"	352	"female"	"yes"	31	"CCCC"	12	5	0	"Blackbeard"	"cutlass"	0.0217965809861198
"353"	353	"female"	"no"	20	"CCCC"	4	4	3	"Blackbeard"	"cutlass"	0.337194998282939
"354"	354	"male"	"yes"	30	"CCCC"	7	3	0	"Jack Sparrow"	"cutlass"	0.305755677883161
"355"	355	"female"	"yes"	34	"JSSFP"	9	2	1	"Hook"	"cutlass"	0.543125637897112
"356"	356	"male"	"yes"	24	"CCCC"	14	6	2	"Jack Sparrow"	"sabre"	2.74075359127124
"357"	357	"female"	"yes"	27	"CCCC"	8	10	2	"Lewis Scot"	"banana"	1.73210798596199
"358"	358	"male"	"yes"	21	"CCCC"	13	7	1	"Jack Sparrow"	"cutlass"	0.98177178923497
"359"	359	"female"	"yes"	31	"JSSFP"	15	12	2	"Jack Sparrow"	"cutlass"	0.163781450828537
"360"	360	"female"	"yes"	35	"JSSFP"	11	1	0	"Blackbeard"	"cutlass"	1.48993582806124
"361"	361	"male"	"yes"	25	"CCCC"	9	18	0	"Jack Sparrow"	"cutlass"	0.407419141001465
"362"	362	"male"	"yes"	28	"JSSFP"	14	4	1	"Jack Sparrow"	"cutlass"	0.687195796609678
"363"	363	"male"	"yes"	25	"CCCC"	12	2	5	"Jack Sparrow"	"cutlass"	0.0588714932493819
"364"	364	"male"	"yes"	25	"CCCC"	13	0	4	"Jack Sparrow"	"cutlass"	2.83268726647911
"365"	365	"female"	"yes"	30	"JSSFP"	9	13	0	"Anicetus"	"cutlass"	1.03967633325943
"366"	366	"male"	"yes"	500	"CCCC"	11	3	0	"Jack Sparrow"	"sabre"	8.52156449688188
"367"	367	"female"	"no"	21	"CCCC"	9	2	1	"Anicetus"	"banana"	4.64662394918149
"368"	368	"female"	"yes"	33	"JSSFP"	5	7	9	"Lewis Scot"	"cutlass"	0.168204632643123
"369"	369	"female"	"yes"	28	"CCCC"	7	3	1	"Jack Sparrow"	"cutlass"	0.767945007511236
"370"	370	"male"	"yes"	24	"CCCC"	5	21	6	"Jack Sparrow"	"cutlass"	0.80482311544177
"371"	371	"male"	"yes"	27	"CCCC"	7	4	0	"Jack Sparrow"	"cutlass"	0.182545471470803
"372"	372	"male"	"yes"	31	"CCCC"	8	3	4	"Jack Sparrow"	"banana"	5.58549651762584
"373"	373	"male"	"yes"	22	"CCCC"	10	4	0	"your mom"	"cutlass"	1.05867339014045
"374"	374	"female"	"yes"	38	"JSSFP"	13	24	4	"Anicetus"	"cutlass"	0.587356055012725
"375"	375	"male"	"yes"	24	"CCCC"	9	9	13	"Jack Sparrow"	"cutlass"	1.25974465272726
"376"	376	"male"	"yes"	29	NA	6	18	1	"Jack Sparrow"	"cutlass"	1.04056211556203
"377"	377	"male"	"no"	24	"CCCC"	8	4	5	"Jack Sparrow"	"scimitar"	0.223265123444174
"378"	378	"male"	"yes"	24	"CCCC"	7	1	1	"Jack Sparrow"	"cutlass"	0.871638230694101
"379"	379	"male"	"yes"	26	"CCCC"	5	5	7	"Jack Sparrow"	"cutlass"	0.486149549624315
"380"	380	"female"	"yes"	31	"JSSFP"	8	1	1	"Hook"	"cutlass"	0.363657917187084
"381"	381	"male"	"no"	27	"CCCC"	2	3	1	"Jack Sparrow"	"sabre"	1.47563842518374
"382"	382	"female"	"yes"	24	"CCCC"	13	23	3	"Anicetus"	"scimitar"	0.553037381114658
"383"	383	"male"	"yes"	29	"CCCC"	12	4	1	"your mom"	"scimitar"	6.59879537278271
"384"	384	"male"	"yes"	19	"CCCC"	10	2	0	"Jack Sparrow"	"cutlass"	0.718479797075047
"385"	385	"female"	"yes"	26	"CCCC"	10	10	2	"Jack Sparrow"	"cutlass"	0.331535048899241
"386"	386	"male"	"yes"	27	"CCCC"	5	5	1	"Jack Sparrow"	"cutlass"	0.0120221739052795
"387"	387	"female"	"yes"	31	"JSSFP"	12	6	1	"Blackbeard"	"cutlass"	0.159215031308122
"388"	388	"male"	"yes"	17	"CCCC"	9	3	0	"Jack Sparrow"	"cutlass"	0.130886484112125
"389"	389	"female"	"yes"	33	"JSSFP"	11	2	0	"Blackbeard"	"cutlass"	0.559476029567242
"390"	390	"female"	"yes"	30	"JSSFP"	13	19	0	"Edward Low"	"cutlass"	0.102020505122587
"391"	391	"female"	"yes"	24	"CCCC"	9	3	1	"Jack Sparrow"	"cutlass"	0.643288217807941
"392"	392	"female"	"yes"	28	"CCCC"	4	1	1	"Hook"	"cutlass"	0.0983761946443844
"393"	393	"male"	"what is a headband?"	21	"CCCC"	8	12	0	"Jack Sparrow"	"cutlass"	0.370736754557583
"394"	394	"female"	"yes"	32	"JSSFP"	13	29	3	"Blackbeard"	"cutlass"	0.0795053035835735
"395"	395	"male"	"yes"	30	"JSSFP"	16	14	7	"Jack Sparrow"	"cutlass"	0.143307627004106
"396"	396	"female"	"yes"	28	"CCCC"	13	4	3	"Anicetus"	"cutlass"	0.448229703443878
"397"	397	"female"	"yes"	26	"CCCC"	9	29	0	"Hook"	"cutlass"	0.406442766252439
"398"	398	"female"	"yes"	24	"CCCC"	9	0	2	"Blackbeard"	"cutlass"	1.04282047361472
"399"	399	"female"	"yes"	23	"CCCC"	4	1	8	"Edward Low"	"cutlass"	1.85332689889449
"400"	400	"male"	"yes"	21	"CCCC"	12	1	3	"Lewis Scot"	"sabre"	1.15650753645847
"401"	401	"male"	"yes"	19	"CCCC"	11	3	1	"Jack Sparrow"	"cutlass"	1.99176778540689
"402"	402	"female"	"yes"	37	"JSSFP"	7	1	2	"Edward Low"	"cutlass"	0.982829583460872
"403"	403	"female"	"yes"	15	"CCCC"	6	2	1	"Lewis Scot"	"cutlass"	0.394187005294953
"404"	404	"female"	"yes"	23	"CCCC"	15	9	7	"Anicetus"	"cutlass"	0.144580481864978
"405"	405	"female"	"yes"	28	"JSSFP"	4	8	3	"Lewis Scot"	"sabre"	7.91798986245499
"406"	406	"female"	"yes"	27	"CCCC"	7	7	8	"Hook"	"cutlass"	1.08060524592495
"407"	407	"female"	"yes"	28	"CCCC"	13	10	11	"Jack Sparrow"	"cutlass"	0.146049557661172
"408"	408	"female"	"yes"	31	"JSSFP"	9	7	2	"Anicetus"	"cutlass"	0.0599923566915095
"409"	409	"male"	"yes"	22	"CCCC"	13	25	1	"Jack Sparrow"	"cutlass"	0.00439926940078833
"410"	410	"female"	"yes"	30	"JSSFP"	9	12	8	"Jack Sparrow"	"cutlass"	0.672315051170819
"411"	411	"female"	"yes"	31	"JSSFP"	8	2	2	"Jack Sparrow"	"cutlass"	0.304381324676797
"412"	412	"female"	"yes"	21	"CCCC"	11	10	7	"Edward Low"	"cutlass"	0.015876580728218
"413"	413	"male"	"yes"	25	"CCCC"	14	10	7	"Jack Sparrow"	"cutlass"	0.750374007594593
"414"	414	"female"	"yes"	32	"JSSFP"	9	18	2	"Anicetus"	"cutlass"	1.44872527533736
"415"	415	"male"	"yes"	22	"CCCC"	8	19	0	"Anicetus"	"cutlass"	0.945159001598546
"416"	416	"other"	"yes"	37	"JSSFP"	7	6	4	"Anicetus"	"cutlass"	0.592801530702792
"417"	417	"female"	"yes"	32	"JSSFP"	11	11	6	"Jack Sparrow"	"scimitar"	1.09723541419953
"418"	418	"male"	"yes"	21	"CCCC"	13	5	4	"Jack Sparrow"	"cutlass"	0.473405068980064
"419"	419	"male"	"yes"	20	"CCCC"	9	0	0	"Jack Sparrow"	"cutlass"	1.85244179441005
"420"	420	"male"	"yes"	28	"JSSFP"	9	25	2	"Jack Sparrow"	"cutlass"	0.954417709674329
"421"	421	"female"	"no"	23	"CCCC"	7	3	0	"Jack Sparrow"	"banana"	0.1653426233139
"422"	422	"male"	"yes"	16	"CCCC"	7	0	2	"Jack Sparrow"	"cutlass"	0.132617853169242
"423"	423	"male"	"yes"	29	"CCCC"	10	2	1	"Jack Sparrow"	"cutlass"	0.592767078752451
"424"	424	"male"	"yes"	25	"CCCC"	9	12	5	"Hook"	"scimitar"	11.3928665520501
"425"	425	"male"	"yes"	24	"CCCC"	10	5	11	"Jack Sparrow"	"cutlass"	0.195564402965829
"426"	426	"other"	"yes"	20	"CCCC"	14	12	3	"Jack Sparrow"	"cutlass"	0.587827470709391
"427"	427	"male"	"yes"	18	"CCCC"	19	12	4	"Jack Sparrow"	"cutlass"	1.7036674904315
"428"	428	"female"	"yes"	25	"CCCC"	7	3	2	"Lewis Scot"	"cutlass"	0.500864797478363
"429"	429	"female"	"yes"	29	"CCCC"	15	5	3	"Blackbeard"	"cutlass"	1.76333651401776
"430"	430	"female"	"yes"	29	"CCCC"	6	1	2	"Jack Sparrow"	"cutlass"	0.306667851287785
"431"	431	"female"	"yes"	27	"JSSFP"	3	1	5	"Blackbeard"	"cutlass"	2.32970861122854
"432"	432	"male"	"no"	25	"CCCC"	3	6	1	"Jack Sparrow"	"banana"	1.22698631574871
"433"	433	"male"	"yes"	23	"CCCC"	6	7	1	"Anicetus"	"cutlass"	0.324594935227651
"434"	434	"female"	"yes"	31	"JSSFP"	15	0	10	"your mom"	"cutlass"	0.253276661840495
"435"	435	"female"	"yes"	23	"CCCC"	12	3	3	"Anicetus"	"cutlass"	0.62822605538816
"436"	436	"male"	"yes"	20	"CCCC"	9	14	2	"Jack Sparrow"	"cutlass"	0.282592578271359
"437"	437	"male"	"yes"	28	"CCCC"	7	11	5	"Jack Sparrow"	"cutlass"	1.23099374346772
"438"	438	"female"	"yes"	34	"JSSFP"	15	26	3	"Blackbeard"	"cutlass"	0.974459272058323
"439"	439	"female"	"yes"	25	"CCCC"	8	2	1	"Jack Sparrow"	"cutlass"	1.2553313478768
"440"	440	"female"	"yes"	31	"CCCC"	9	14	11	"Anicetus"	"cutlass"	0.610026731711634
"441"	441	"other"	"yes"	20	"CCCC"	13	0	1	"Anicetus"	"scimitar"	0.192939459811896
"442"	442	"male"	"yes"	23	"CCCC"	-10	1	2	"your mom"	"cutlass"	0.690524370266877
"443"	443	"female"	"yes"	18	"CCCC"	12	4	2	"Hook"	"cutlass"	0.0399220050894655
"444"	444	"female"	"yes"	23	"CCCC"	NA	3	0	"Edward Low"	"cutlass"	0.0814661142067052
"445"	445	"other"	"yes"	28	"CCCC"	11	2	11	"Lewis Scot"	"cutlass"	0.269784546399023
"446"	446	"male"	"yes"	13	"CCCC"	9	0	2	"Jack Sparrow"	"cutlass"	1.38349090112878
"447"	447	"female"	"yes"	36	"JSSFP"	15	22	13	"Hook"	"cutlass"	0.0619040590598477
"448"	448	"male"	"yes"	28	"CCCC"	12	3	1	"Jack Sparrow"	"cutlass"	0.372155245277099
"449"	449	"female"	"yes"	36	"JSSFP"	12	1	5	"Jack Sparrow"	"cutlass"	0.399408991215751
"450"	450	"female"	"yes"	38	"JSSFP"	9	3	3	"Blackbeard"	"cutlass"	0.00877328566275537
"451"	451	"female"	"no"	34	"JSSFP"	5	13	1	"Jack Sparrow"	"cutlass"	0.189091072417796
"452"	452	"male"	"yes"	30	"CCCC"	10	2	1	"Jack Sparrow"	"cutlass"	0.111094032493176
"453"	453	"female"	"yes"	33	"JSSFP"	15	11	12	"Jack Sparrow"	"cutlass"	0.768187865588635
"454"	454	"male"	"yes"	24	"CCCC"	6	11	5	"Jack Sparrow"	"sabre"	1.89502841948221
"455"	455	"female"	"yes"	26	"CCCC"	15	18	7	"Blackbeard"	"cutlass"	0.297538958548103
"456"	456	"female"	"yes"	27	"CCCC"	9	1	0	"Jack Sparrow"	"cutlass"	1.68011806548147
"457"	457	"female"	"yes"	33	"JSSFP"	12	0	0	"Lewis Scot"	"cutlass"	0.569619478165925
"458"	458	"female"	"no"	35	"JSSFP"	7	1	0	"Hook"	"banana"	0.838314361275851
"459"	459	"male"	"no"	31	"JSSFP"	6	3	6	"Jack Sparrow"	"banana"	0.533314775232314
"460"	460	"male"	"yes"	24	"CCCC"	8	8	1	"Jack Sparrow"	"cutlass"	0.410004772711545
"461"	461	"female"	"yes"	36	"JSSFP"	10	12	5	"Anicetus"	"cutlass"	0.144850452779792
"462"	462	"female"	"yes"	29	"CCCC"	6	2	4	"Jack Sparrow"	"cutlass"	0.731265765294556
"463"	463	"male"	"yes"	21	"CCCC"	7	4	3	"Jack Sparrow"	"cutlass"	3.04221151451333
"464"	464	"female"	"yes"	33	"JSSFP"	6	2	0	"Lewis Scot"	"cutlass"	0.159248603449669
"465"	465	"male"	"yes"	22	"CCCC"	10	10	0	"Jack Sparrow"	"cutlass"	0.248342964914627
"466"	466	"male"	"yes"	26	"CCCC"	9	3	0	"Jack Sparrow"	"cutlass"	0.136492385936435
"467"	467	"other"	"yes"	31	"JSSFP"	9	3	2	"Blackbeard"	"cutlass"	0.409524514398072
"468"	468	"female"	"yes"	32	"JSSFP"	13	16	2	"Anicetus"	"cutlass"	0.19286334455095
"469"	469	"female"	"yes"	29	"CCCC"	8	11	0	"Lewis Scot"	"cutlass"	0.0878979465103519
"470"	470	"male"	"no"	25	"CCCC"	9	18	3	"Anicetus"	"banana"	0.481887510460905
"471"	471	"male"	"yes"	36	"JSSFP"	9	5	2	"Lewis Scot"	"cutlass"	1.53367936021222
"472"	472	"male"	"yes"	29	"JSSFP"	NA	7	0	"Jack Sparrow"	"cutlass"	0.368916690640617
"473"	473	"female"	"yes"	28	"JSSFP"	7	6	0	"Hook"	"cutlass"	0.517648900832802
"474"	474	"female"	"yes"	37	"JSSFP"	10	15	5	"Anicetus"	"cutlass"	1.0592568735067
"475"	475	"female"	"yes"	24	"CCCC"	10	2	3	"Hook"	"cutlass"	0.0978119134702055
"476"	476	"other"	"yes"	28	"CCCC"	11	4	3	"Hook"	"cutlass"	0.212934197334107
"477"	477	"female"	"yes"	32	"JSSFP"	9	10	0	"Blackbeard"	"cutlass"	0.315148998633958
"478"	478	"female"	"yes"	25	"CCCC"	8	5	2	"Hook"	"cutlass"	1.04306178309951
"479"	479	"female"	"yes"	34	"JSSFP"	15	20	1	"Lewis Scot"	"cutlass"	0.282812481897488
"480"	480	"female"	"yes"	27	"CCCC"	4	6	4	"Lewis Scot"	"sabre"	2.14674907891701
"481"	481	"female"	"yes"	29	"CCCC"	14	14	4	"Hook"	"cutlass"	2.16663625427432
"482"	482	"other"	"yes"	32	"JSSFP"	12	10	7	"Hook"	"cutlass"	0.0354881136796956
"483"	483	"male"	"yes"	29	"CCCC"	12	2	1	"Jack Sparrow"	"cutlass"	0.0375282290042378
"484"	484	"female"	"yes"	28	"CCCC"	8	14	4	"Blackbeard"	"cutlass"	0.00408269370158812
"485"	485	"female"	"yes"	36	"JSSFP"	9	6	0	"Hook"	"cutlass"	0.688030909487799
"486"	486	"female"	"yes"	30	"JSSFP"	5	4	3	"Edward Low"	"cutlass"	0.327711234276649
"487"	487	"female"	"yes"	31	"JSSFP"	9	0	1	"Blackbeard"	"cutlass"	0.240480856040597
"488"	488	"female"	"yes"	34	"JSSFP"	12	7	0	"Blackbeard"	"cutlass"	0.628823510287666
"489"	489	"female"	"yes"	32	"JSSFP"	11	7	2	"Lewis Scot"	"cutlass"	0.309040091233328
"490"	490	"male"	"yes"	31	"JSSFP"	8	8	1	"Jack Sparrow"	"cutlass"	0.946616695772049
"491"	491	"male"	"yes"	33	"JSSFP"	11	10	2	"Anicetus"	"cutlass"	1.16908455378713
"492"	492	"female"	"yes"	22	"CCCC"	12	14	1	"Edward Low"	"cutlass"	0.0115821635262349
"493"	493	"male"	"yes"	28	"CCCC"	11	3	7	"Jack Sparrow"	"cutlass"	0.986491604655624
"494"	494	"other"	"yes"	25	"CCCC"	10	16	1	"Lewis Scot"	"cutlass"	0.125314886099659
"495"	495	"male"	"yes"	24	"CCCC"	7	10	0	"Lewis Scot"	"cutlass"	0.523059013622634
"496"	496	"male"	"yes"	21	"CCCC"	6	1	2	"Jack Sparrow"	"cutlass"	0.130576169758569
"497"	497	"male"	"yes"	28	"CCCC"	4	16	6	"Jack Sparrow"	"cutlass"	0.277828513353597
"498"	498	"female"	"no"	37	"JSSFP"	5	10	1	"Hook"	"cutlass"	0.29878382734023
"499"	499	"male"	"yes"	22	"CCCC"	9	8	4	"Jack Sparrow"	"cutlass"	0.70349680971632
"500"	500	"male"	"no"	19	"CCCC"	10	2	1	"Jack Sparrow"	"cutlass"	0.207290604012087
"501"	501	"other"	"yes"	37	"JSSFP"	10	8	1	"Edward Low"	"cutlass"	0.0504805654054508
"502"	502	"female"	"yes"	38	"JSSFP"	8	8	0	"Hook"	"cutlass"	0.222963779815473
"503"	503	"female"	"no"	25	"CCCC"	0	4	0	"Lewis Scot"	"sabre"	0.857070510142616
"504"	504	"female"	"yes"	31	"JSSFP"	10	19	5	"Jack Sparrow"	"cutlass"	0.0459743342773953
"505"	505	"male"	"yes"	19	"CCCC"	11	17	0	"Jack Sparrow"	"cutlass"	0.976921566709519
"506"	506	"female"	"yes"	27	"CCCC"	8	9	3	"Edward Low"	"cutlass"	0.508501838750027
"507"	507	"female"	"yes"	28	"CCCC"	11	4	0	"Lewis Scot"	"cutlass"	1.71423320767044
