"id"	"sex"	"headband"	"age"	"college"	"tattoos"	"tchests.found"	"parrots.lifetime"	"favorite.pirate"	"sword.type"	"sword.speed"
"209"	209	"female"	"yes"	29	"Captain Chunk's Canon Crew"	8	2	8	"Hook"	"cutlass"	0.760817260571577
"210"	210	"male"	"yes"	25	"Captain Chunk's Canon Crew"	5	2	3	"Jack Sparrow"	"cutlass"	0.27545507386094
"211"	211	"male"	"yes"	23	"Captain Chunk's Canon Crew"	5	2	2	"Jack Sparrow"	"cutlass"	0.415125470026396
"212"	212	"female"	"yes"	38	"Jack Sparrow's School of Fashion and Piratry"	8	9	4	"Blackbeard"	"cutlass"	0.346866381005384
"213"	213	"male"	"yes"	28	"Jack Sparrow's School of Fashion and Piratry"	7	6	6	"Jack Sparrow"	"cutlass"	0.236168071278371
"214"	214	"female"	"yes"	36	"Jack Sparrow's School of Fashion and Piratry"	10	10	1	"Blackbeard"	"cutlass"	1.00711233318707
"215"	215	"male"	"yes"	34	"Jack Sparrow's School of Fashion and Piratry"	11	7	0	"Anicetus"	"cutlass"	1.06282328715885
"216"	216	"male"	"yes"	27	"Captain Chunk's Canon Crew"	14	3	1	"Lewis Scot"	"cutlass"	1.11928730382921
"217"	217	"male"	"no"	28	"Captain Chunk's Canon Crew"	3	13	5	"Jack Sparrow"	"banana"	2.1882035379114
"218"	218	"female"	"yes"	33	"Jack Sparrow's School of Fashion and Piratry"	12	10	0	"Lewis Scot"	"cutlass"	0.121719854823125
"219"	219	"female"	"yes"	29	"Captain Chunk's Canon Crew"	7	10	0	"Lewis Scot"	"cutlass"	0.0888751479214989
"220"	220	"male"	"yes"	21	"Captain Chunk's Canon Crew"	12	8	2	"Anicetus"	"cutlass"	0.0987337582277367
"221"	221	"male"	"yes"	29	"Jack Sparrow's School of Fashion and Piratry"	14	8	1	"Jack Sparrow"	"scimitar"	13.4174223889815
"222"	222	"other/NA"	"yes"	27	"Captain Chunk's Canon Crew"	14	7	0	"Hook"	"cutlass"	0.669311755310565
"223"	223	"male"	"yes"	28	"Captain Chunk's Canon Crew"	10	13	0	"Jack Sparrow"	"cutlass"	0.144471126841381
"224"	224	"male"	"yes"	24	"Captain Chunk's Canon Crew"	8	8	3	"Jack Sparrow"	"cutlass"	0.672008842361209
"225"	225	"male"	"yes"	21	"Captain Chunk's Canon Crew"	2	9	0	"Jack Sparrow"	"cutlass"	0.200046017416753
"226"	226	"male"	"yes"	32	"Captain Chunk's Canon Crew"	10	4	5	"Jack Sparrow"	"cutlass"	0.208935159316752
"227"	227	"female"	"yes"	23	"Captain Chunk's Canon Crew"	12	3	3	"Lewis Scot"	"cutlass"	0.0209021643921565
"228"	228	"male"	"yes"	31	"Captain Chunk's Canon Crew"	7	1	1	"Jack Sparrow"	"cutlass"	1.08306014158316
"229"	229	"male"	"yes"	24	"Captain Chunk's Canon Crew"	10	11	4	"Jack Sparrow"	"cutlass"	0.764610254528754
"230"	230	"male"	"yes"	35	"Jack Sparrow's School of Fashion and Piratry"	5	0	1	"Jack Sparrow"	"cutlass"	0.167505677381996
"231"	231	"male"	"no"	21	"Captain Chunk's Canon Crew"	0	14	2	"Jack Sparrow"	"scimitar"	1.89034976058083
"232"	232	"male"	"no"	31	"Jack Sparrow's School of Fashion and Piratry"	8	16	3	"Jack Sparrow"	"sabre"	0.0758080675261308
"233"	233	"female"	"no"	28	"Jack Sparrow's School of Fashion and Piratry"	3	8	2	"Lewis Scot"	"sabre"	1.42730378938958
"234"	234	"male"	"no"	25	"Captain Chunk's Canon Crew"	2	4	0	"Jack Sparrow"	"banana"	0.662743926817025
"235"	235	"female"	"yes"	28	"Captain Chunk's Canon Crew"	4	1	1	"Anicetus"	"banana"	19.5077084160235
"236"	236	"male"	"yes"	18	"Captain Chunk's Canon Crew"	5	2	0	"Jack Sparrow"	"sabre"	0.44794579812636
"237"	237	"female"	"yes"	25	"Captain Chunk's Canon Crew"	11	11	0	"Lewis Scot"	"cutlass"	2.60999758944926
"238"	238	"female"	"yes"	40	"Jack Sparrow's School of Fashion and Piratry"	12	3	4	"Hook"	"cutlass"	0.935396525670504
"239"	239	"male"	"yes"	33	"Jack Sparrow's School of Fashion and Piratry"	17	5	3	"Jack Sparrow"	"cutlass"	1.91409791809249
"240"	240	"female"	"no"	36	"Jack Sparrow's School of Fashion and Piratry"	8	41	8	"Anicetus"	"sabre"	0.109602213154955
"241"	241	"female"	"yes"	33	"Captain Chunk's Canon Crew"	9	25	1	"Lewis Scot"	"cutlass"	0.761649708120905
"242"	242	"female"	"yes"	32	"Jack Sparrow's School of Fashion and Piratry"	6	3	0	"Lewis Scot"	"cutlass"	2.28181316853412
"243"	243	"male"	"no"	22	"Captain Chunk's Canon Crew"	1	0	1	"Jack Sparrow"	"scimitar"	1.94132454531095
"244"	244	"female"	"yes"	27	"Captain Chunk's Canon Crew"	10	10	5	"Hook"	"cutlass"	0.268103673879523
"245"	245	"female"	"yes"	31	"Captain Chunk's Canon Crew"	11	10	1	"Jack Sparrow"	"cutlass"	0.723998546574086
"246"	246	"female"	"yes"	25	"Captain Chunk's Canon Crew"	12	0	1	"Hook"	"cutlass"	0.329453336328032
"247"	247	"female"	"no"	21	"Captain Chunk's Canon Crew"	7	2	3	"Edward Low"	"banana"	0.696766305534601
"248"	248	"female"	"yes"	30	"Jack Sparrow's School of Fashion and Piratry"	11	24	0	"Edward Low"	"cutlass"	0.27930777910264
"249"	249	"male"	"yes"	20	"Captain Chunk's Canon Crew"	10	0	2	"Blackbeard"	"cutlass"	1.10727760237047
"250"	250	"male"	"yes"	33	"Jack Sparrow's School of Fashion and Piratry"	16	2	8	"Jack Sparrow"	"cutlass"	0.389583585666736
"251"	251	"male"	"yes"	19	"Captain Chunk's Canon Crew"	15	4	3	"Hook"	"cutlass"	0.154883853101637
"252"	252	"female"	"yes"	29	"Captain Chunk's Canon Crew"	5	13	5	"Anicetus"	"cutlass"	0.807618419613511
"253"	253	"female"	"yes"	35	"Jack Sparrow's School of Fashion and Piratry"	13	3	9	"Blackbeard"	"cutlass"	0.698992048829615
"254"	254	"male"	"sometimes"	25	"Captain Chunk's Canon Crew"	12	17	1	"Jack Sparrow"	"cutlass"	0.455815868891597
"255"	255	"male"	"yes"	27	"Captain Chunk's Canon Crew"	9	2	0	"Jack Sparrow"	"scimitar"	6.39352634528136
"256"	256	"male"	"yes"	33	"Jack Sparrow's School of Fashion and Piratry"	8	12	1	"Lewis Scot"	"cutlass"	0.393532047455665
"257"	257	"female"	"no"	33	"Captain Chunk's Canon Crew"	7	1	5	"Anicetus"	"banana"	0.987943857602836
"258"	258	"male"	"no"	33	"Jack Sparrow's School of Fashion and Piratry"	0	1	2	"Jack Sparrow"	"scimitar"	4.03488589119272
"259"	259	"male"	"yes"	25	"Captain Chunk's Canon Crew"	10	7	1	"Anicetus"	"cutlass"	0.742776778616764
"260"	260	"male"	"yes"	31	"Jack Sparrow's School of Fashion and Piratry"	5	0	1	"Jack Sparrow"	"cutlass"	1.25101094361731
"261"	261	"male"	"yes"	21	"Captain Chunk's Canon Crew"	8	1	1	"Jack Sparrow"	"cutlass"	0.513814535460624
"262"	262	"male"	"yes"	27	"Captain Chunk's Canon Crew"	8	6	4	"Jack Sparrow"	"cutlass"	0.639414184816934
"263"	263	"depends on who is offering"	"yes"	31	"Captain Chunk's Canon Crew"	11	2	5	"Edward Low"	"cutlass"	0.289156381846174
"264"	264	"female"	"yes"	31	"Jack Sparrow's School of Fashion and Piratry"	4	0	5	"Lewis Scot"	"cutlass"	0.309418666292913
"265"	265	"male"	"yes"	31	"Jack Sparrow's School of Fashion and Piratry"	8	8	0	"Lewis Scot"	"cutlass"	0.452261359288179
"266"	266	"female"	"yes"	29	"Captain Chunk's Canon Crew"	14	13	3	"Edward Low"	"cutlass"	1.09280874780486
"267"	267	"female"	"yes"	0	"Jack Sparrow's School of Fashion and Piratry"	14	11	1	"Edward Low"	"cutlass"	1.13095569186249
"268"	268	"male"	"yes"	20	"Captain Chunk's Canon Crew"	16	6	2	"Jack Sparrow"	"cutlass"	1.38411864782497
"269"	269	"other/NA"	"yes"	31	"Jack Sparrow's School of Fashion and Piratry"	11	7	1	"Edward Low"	"cutlass"	1.87537936017591
"270"	270	"female"	"yes"	19	"Captain Chunk's Canon Crew"	1	3	5	"Lewis Scot"	"cutlass"	0.999872247868791
"271"	271	"female"	"yes"	23	"Captain Chunk's Canon Crew"	13	5	4	"Lewis Scot"	"cutlass"	1.16203019739465
"272"	272	"female"	"yes"	28	"Captain Chunk's Canon Crew"	11	3	1	"Edward Low"	"scimitar"	5.40406390992193
"273"	273	"male"	"yes"	19	"Captain Chunk's Canon Crew"	4	7	3	"Lewis Scot"	"cutlass"	1.50536014574154
"274"	274	"female"	"yes"	35	"Jack Sparrow's School of Fashion and Piratry"	12	19	6	"Edward Low"	"cutlass"	0.210451398452278
"275"	275	"other/NA"	"yes"	19	"Captain Chunk's Canon Crew"	13	5	8	"Blackbeard"	"cutlass"	0.730060551405706
"276"	276	"male"	"yes"	18	"Captain Chunk's Canon Crew"	11	3	1	"Lewis Scot"	"cutlass"	0.488694570932359
"277"	277	"female"	"yes"	20	"Captain Chunk's Canon Crew"	5	9	2	"Anicetus"	"cutlass"	0.0947759428527206
"278"	278	"female"	"yes"	28	"Captain Chunk's Canon Crew"	8	1	4	"Hook"	"cutlass"	0.499813890756861
"279"	279	"male"	"no"	27	"Captain Chunk's Canon Crew"	6	4	0	"Jack Sparrow"	"sabre"	0.283390381779696
"280"	280	"male"	"yes"	33	"Jack Sparrow's School of Fashion and Piratry"	10	1	1	"Jack Sparrow"	"cutlass"	0.384206640883349
"281"	281	"female"	"yes"	31	"Jack Sparrow's School of Fashion and Piratry"	15	18	3	"Lewis Scot"	"cutlass"	0.614003781313089
"282"	282	"male"	"yes"	27	"Captain Chunk's Canon Crew"	14	1	2	"Jack Sparrow"	"cutlass"	2.00996727672148
"283"	283	"male"	"no"	29	"Jack Sparrow's School of Fashion and Piratry"	1	4	1	"Jack Sparrow"	"scimitar"	0.0720407239471873
"284"	284	"male"	"yes"	26	"Captain Chunk's Canon Crew"	13	8	3	"Jack Sparrow"	"cutlass"	0.5047551193012
"285"	285	"female"	"yes"	31	"Jack Sparrow's School of Fashion and Piratry"	13	9	11	"Lewis Scot"	"cutlass"	0.964634788852775
"286"	286	"male"	"yes"	26	"Captain Chunk's Canon Crew"	7	28	3	"Jack Sparrow"	"cutlass"	0.734900057405986
"287"	287	"female"	"yes"	36	"Jack Sparrow's School of Fashion and Piratry"	7	2	1	"Hook"	"cutlass"	0.0975193601334468
"288"	288	"female"	"yes"	38	"Jack Sparrow's School of Fashion and Piratry"	8	14	0	"Hook"	"scimitar"	2.24924377165735
"289"	289	"male"	"yes"	18	"Captain Chunk's Canon Crew"	9	1	2	"Anicetus"	"cutlass"	0.19582666864153
"290"	290	"female"	"yes"	27	"Captain Chunk's Canon Crew"	12	11	3	"Lewis Scot"	"sabre"	0.385016501083549
"291"	291	"female"	"yes"	29	"Captain Chunk's Canon Crew"	9	3	0	"Anicetus"	"cutlass"	0.140746391228047
"292"	292	"male"	"yes"	27	"Captain Chunk's Canon Crew"	14	13	15	"Jack Sparrow"	"cutlass"	1.72773135003208
"293"	293	"female"	"yes"	22	"Captain Chunk's Canon Crew"	13	15	0	"Anicetus"	"cutlass"	1.32837307708832
"294"	294	"male"	"yes"	26	"Captain Chunk's Canon Crew"	12	4	10	"Jack Sparrow"	"cutlass"	1.1057472298328
"295"	295	"female"	"yes"	22	"Captain Chunk's Canon Crew"	12	12	1	"Jack Sparrow"	"cutlass"	0.151831541734282
"296"	296	"female"	"yes"	27	"Captain Chunk's Canon Crew"	14	3	4	"Hook"	"cutlass"	0.887315353558973
"297"	297	"female"	"yes"	34	"Jack Sparrow's School of Fashion and Piratry"	9	5	2	"Jack Sparrow"	"cutlass"	2.10034345029551
"298"	298	"male"	"yes"	18	"Captain Chunk's Canon Crew"	7	1	0	"Jack Sparrow"	"cutlass"	0.769712927841403
"299"	299	"male"	"yes"	19	"Captain Chunk's Canon Crew"	10	0	1	"Lewis Scot"	"cutlass"	1.12076598330738
"300"	300	"female"	"yes"	32	"Jack Sparrow's School of Fashion and Piratry"	8	8	3	"Lewis Scot"	"cutlass"	0.647202113733448
"301"	301	"male"	"yes"	30	"Captain Chunk's Canon Crew"	14	10	3	"Jack Sparrow"	"cutlass"	0.0768691473096727
"302"	302	"other/NA"	"yes"	16	"Captain Chunk's Canon Crew"	12	8	3	"Hook"	"cutlass"	2.22149817609139
"303"	303	"male"	"yes"	14	"Captain Chunk's Canon Crew"	11	0	4	"Jack Sparrow"	"cutlass"	0.452620119295836
"304"	304	"male"	"yes"	30	"Captain Chunk's Canon Crew"	7	8	3	"Jack Sparrow"	"cutlass"	0.577397972202681
"305"	305	"female"	"yes"	28	"Captain Chunk's Canon Crew"	11	4	9	"Hook"	"cutlass"	0.927284494921208
"306"	306	"female"	"yes"	30	"Jack Sparrow's School of Fashion and Piratry"	9	4	3	"Lewis Scot"	"cutlass"	0.645855864115798
"307"	307	"male"	"yes"	35	"Jack Sparrow's School of Fashion and Piratry"	7	9	3	"Hook"	"scimitar"	7.34058039173978
"308"	308	"female"	"yes"	32	"Jack Sparrow's School of Fashion and Piratry"	8	2	1	"Blackbeard"	"cutlass"	3.71639958561814
"309"	309	"female"	"yes"	30	"Captain Chunk's Canon Crew"	16	1	0	"Blackbeard"	"cutlass"	0.708042253946707
"310"	310	"female"	"yes"	26	"Captain Chunk's Canon Crew"	7	0	1	"Jack Sparrow"	"cutlass"	1.34319343133241
"311"	311	"male"	"yes"	32	"Captain Chunk's Canon Crew"	8	7	1	"Jack Sparrow"	"scimitar"	1.32034827163503
"312"	312	"female"	"yes"	19	"Captain Chunk's Canon Crew"	10	6	8	"Edward Low"	"cutlass"	0.815214326113284
"313"	313	"female"	"yes"	33	"Jack Sparrow's School of Fashion and Piratry"	12	4	1	"Blackbeard"	"cutlass"	0.692977075788014
"314"	314	"male"	"yes"	19	"Captain Chunk's Canon Crew"	7	12	4	"Edward Low"	"cutlass"	1.03403201205061
"315"	315	"female"	"yes"	35	"Jack Sparrow's School of Fashion and Piratry"	1e+06	8	16	"Hook"	"cutlass"	0.446417387103023
"316"	316	"female"	"yes"	33	"Jack Sparrow's School of Fashion and Piratry"	6	23	3	"Edward Low"	"cutlass"	0.157156193887431
"317"	317	"female"	"yes"	33	"Jack Sparrow's School of Fashion and Piratry"	8	0	2	"Anicetus"	"cutlass"	1.10542405158618
"318"	318	"male"	"yes"	21	"Captain Chunk's Canon Crew"	8	6	0	"Anicetus"	"cutlass"	0.261496632478126
"319"	319	"female"	"yes"	31	"Jack Sparrow's School of Fashion and Piratry"	8	2	2	"Edward Low"	"cutlass"	0.440261534715969
"320"	320	"male"	"yes"	28	"Captain Chunk's Canon Crew"	13	4	1	"Jack Sparrow"	"scimitar"	0.143032907508314
"321"	321	"female"	"yes"	26	"Captain Chunk's Canon Crew"	11	12	7	"Jack Sparrow"	"cutlass"	0.330106070323382
"322"	322	"female"	"yes"	35	"Jack Sparrow's School of Fashion and Piratry"	12	6	1	"Anicetus"	"cutlass"	2.44699938558884
"323"	323	"female"	"yes"	33	"Jack Sparrow's School of Fashion and Piratry"	9	27	0	"Anicetus"	"cutlass"	0.448975109285761
"324"	324	"male"	"yes"	28	"Captain Chunk's Canon Crew"	1e+06	8	3	"Hook"	"cutlass"	0.0858628100831993
"325"	325	"male"	"no"	28	"Captain Chunk's Canon Crew"	6	5	0	"Jack Sparrow"	"scimitar"	0.33769622460461
"326"	326	"male"	"yes"	31	"Captain Chunk's Canon Crew"	14	5	7	"Blackbeard"	"cutlass"	1.14180582686664
"327"	327	"male"	"yes"	28	"Captain Chunk's Canon Crew"	11	0	1	"Jack Sparrow"	"cutlass"	1.61590909228234
"328"	328	"female"	"yes"	26	"Captain Chunk's Canon Crew"	13	1	3	"Jack Sparrow"	"cutlass"	1.77953527764159
"329"	329	"male"	"yes"	27	"Captain Chunk's Canon Crew"	12	9	3	"Jack Sparrow"	"cutlass"	0.23214165790705
"330"	330	"male"	"yes"	18	"Captain Chunk's Canon Crew"	14	10	2	"Jack Sparrow"	"cutlass"	0.370409925817512
"331"	331	"female"	"yes"	27	"Captain Chunk's Canon Crew"	8	19	2	"Hook"	"cutlass"	0.609095926603124
"332"	332	"male"	"yes"	25	"Captain Chunk's Canon Crew"	8	3	1	"Jack Sparrow"	"cutlass"	0.0683845754247159
"333"	333	"male"	"yes"	27	"Captain Chunk's Canon Crew"	10	15	5	"Jack Sparrow"	"cutlass"	0.11576934135519
"334"	334	"male"	"yes"	29	"Captain Chunk's Canon Crew"	14	3	1	"Jack Sparrow"	"cutlass"	0.0722230892279185
"335"	335	"male"	"yes"	20	"Captain Chunk's Canon Crew"	5	4	2	"Jack Sparrow"	"cutlass"	0.193155948945787
"336"	336	"male"	"yes"	27	"Captain Chunk's Canon Crew"	12	4	1	"Jack Sparrow"	"cutlass"	0.633306627251961
"337"	337	"female"	"yes"	34	"Jack Sparrow's School of Fashion and Piratry"	13	10	1	"Blackbeard"	"cutlass"	0.42301155300469
"338"	338	"male"	"yes"	20	"Captain Chunk's Canon Crew"	12	3	1	"Jack Sparrow"	"cutlass"	0.445647176405561
"339"	339	"female"	"yes"	31	"Captain Chunk's Canon Crew"	8	44	0	"Edward Low"	"cutlass"	1.5653452734543
"340"	340	"male"	"yes"	33	"Jack Sparrow's School of Fashion and Piratry"	10	13	20	"Jack Sparrow"	"cutlass"	0.113815496733878
"341"	341	"male"	"yes"	29	"Captain Chunk's Canon Crew"	9	8	2	"Jack Sparrow"	"cutlass"	0.491887287243691
"342"	342	"female"	"yes"	33	"Jack Sparrow's School of Fashion and Piratry"	10	5	4	"Lewis Scot"	"cutlass"	0.256872405007016
"343"	343	"female"	"yes"	29	"Jack Sparrow's School of Fashion and Piratry"	9	5	3	"Jack Sparrow"	"sabre"	0.791461258195341
"344"	344	"male"	"yes"	28	"Captain Chunk's Canon Crew"	13	6	5	"Jack Sparrow"	"cutlass"	0.683816803476595
"345"	345	"female"	"yes"	31	"Jack Sparrow's School of Fashion and Piratry"	8	1	3	"Lewis Scot"	"cutlass"	0.0413104050676338
"346"	346	"male"	"yes"	21	"Captain Chunk's Canon Crew"	5	1	1	"Jack Sparrow"	"cutlass"	0.409478765795939
"347"	347	"male"	"yes"	29	"Captain Chunk's Canon Crew"	10	7	9	"Jack Sparrow"	"cutlass"	1.97632474223108
"348"	348	"male"	"yes"	26	"Captain Chunk's Canon Crew"	7	4	6	"Jack Sparrow"	"scimitar"	19.2715809763151
"349"	349	"male"	"yes"	17	"Captain Chunk's Canon Crew"	13	20	0	"Jack Sparrow"	"cutlass"	1.5521602793936
"350"	350	"female"	"yes"	30	"Captain Chunk's Canon Crew"	5	1	3	"Anicetus"	"cutlass"	1.48186410187317
"351"	351	"female"	"no"	29	"Jack Sparrow's School of Fashion and Piratry"	4	8	0	"Anicetus"	"scimitar"	0.256416837219149
"352"	352	"male"	"yes"	18	"Captain Chunk's Canon Crew"	13	4	0	"Jack Sparrow"	"cutlass"	0.342479059763718
"353"	353	"male"	"yes"	20	"Captain Chunk's Canon Crew"	9	1	3	"Jack Sparrow"	"cutlass"	1.51836897355078
"354"	354	"other/NA"	"no"	16	"Captain Chunk's Canon Crew"	8	1	2	"Jack Sparrow"	"scimitar"	2.16274140395673
"355"	355	"female"	"yes"	30	"Jack Sparrow's School of Fashion and Piratry"	13	15	1	"your mom"	"cutlass"	0.179822198697366
"356"	356	"female"	"yes"	23	"Captain Chunk's Canon Crew"	12	5	1	"Hook"	"cutlass"	0.165672427392565
"357"	357	"male"	"no"	21	"Captain Chunk's Canon Crew"	1	1	0	"Jack Sparrow"	"banana"	0.0914764303461546
"358"	358	"male"	"yes"	26	"Captain Chunk's Canon Crew"	8	6	5	"Jack Sparrow"	"cutlass"	0.38956165604759
"359"	359	"male"	"yes"	31	"Jack Sparrow's School of Fashion and Piratry"	17	15	8	"Jack Sparrow"	"cutlass"	1.94487371005791
"360"	360	"male"	"no"	30	"Captain Chunk's Canon Crew"	7	13	3	"Jack Sparrow"	"banana"	15.6565928750573
"361"	361	"female"	"yes"	27	"Captain Chunk's Canon Crew"	12	12	0	"Hook"	"cutlass"	0.398449761851225
"362"	362	"male"	"yes"	20	"Captain Chunk's Canon Crew"	13	15	7	"Jack Sparrow"	"cutlass"	0.0735966724460013
"363"	363	"male"	"sometimes"	30	"Jack Sparrow's School of Fashion and Piratry"	9	8	1	"Jack Sparrow"	"cutlass"	0.913116608228177
"364"	364	"female"	"yes"	28	"Captain Chunk's Canon Crew"	13	12	0	"Edward Low"	"cutlass"	0.332014691957738
"365"	365	"male"	"yes"	17	"Captain Chunk's Canon Crew"	9	1	0	"Jack Sparrow"	"cutlass"	0.405628836888354
"366"	366	"male"	"no"	21	"Captain Chunk's Canon Crew"	5	2	6	"Hook"	"scimitar"	4.61395390621181
"367"	367	"female"	"yes"	28	"Jack Sparrow's School of Fashion and Piratry"	12	38	3	"Edward Low"	"banana"	3.1024344092408
"368"	368	"female"	"yes"	37	"Jack Sparrow's School of Fashion and Piratry"	6	12	1	"Lewis Scot"	"cutlass"	0.164331595879048
"369"	369	"female"	"yes"	36	"Jack Sparrow's School of Fashion and Piratry"	9	8	1	"Jack Sparrow"	"cutlass"	0.113987859513145
"370"	370	"male"	"yes"	15	"Captain Chunk's Canon Crew"	10	9	1	"Jack Sparrow"	"cutlass"	0.801015424050212
"371"	371	"male"	"yes"	32	"Jack Sparrow's School of Fashion and Piratry"	15	11	5	"Hook"	"cutlass"	0.361619973264169
"372"	372	"male"	"yes"	12345	"Captain Chunk's Canon Crew"	12	1	3	"Blackbeard"	"cutlass"	1.47973957114427
"373"	373	"female"	"yes"	21	"Captain Chunk's Canon Crew"	7	11	1	"Blackbeard"	"cutlass"	0.0693610525179747
"374"	374	"male"	"yes"	22	"Captain Chunk's Canon Crew"	10	3	2	"Edward Low"	"cutlass"	0.114410584540278
"375"	375	"male"	"yes"	29	"Jack Sparrow's School of Fashion and Piratry"	10	5	7	"Jack Sparrow"	"cutlass"	0.21192251064349
"376"	376	"male"	"yes"	20	"Captain Chunk's Canon Crew"	7	4	0	"Anicetus"	"cutlass"	0.433208483445924
"377"	377	"male"	"yes"	22	"Captain Chunk's Canon Crew"	11	27	2	"Jack Sparrow"	"cutlass"	0.189168616489042
"378"	378	"male"	"yes"	29	"Jack Sparrow's School of Fashion and Piratry"	9	6	1	"Jack Sparrow"	"cutlass"	0.243180053141602
"379"	379	"female"	"yes"	28	"Captain Chunk's Canon Crew"	10	4	2	"Jack Sparrow"	"cutlass"	0.147118733727623
"380"	380	"male"	"yes"	30	"Captain Chunk's Canon Crew"	7	2	3	"Jack Sparrow"	"cutlass"	0.0276959670883378
"381"	381	"male"	"yes"	21	"Captain Chunk's Canon Crew"	10	5	2	"Jack Sparrow"	"cutlass"	0.32498738146387
"382"	382	"female"	"yes"	35	"Jack Sparrow's School of Fashion and Piratry"	11	11	4	"Lewis Scot"	"cutlass"	0.385901022236794
"383"	383	"male"	"yes"	26	"Captain Chunk's Canon Crew"	11	4	1	"Jack Sparrow"	"cutlass"	0.300807691062196
"384"	384	"male"	"yes"	25	"Captain Chunk's Canon Crew"	8	6	1	"Jack Sparrow"	"cutlass"	0.0728148230700754
"385"	385	"male"	"yes"	0	"Jack Sparrow's School of Fashion and Piratry"	7	11	4	"Jack Sparrow"	"sabre"	15.6264154728793
"386"	386	"female"	"yes"	27	"Captain Chunk's Canon Crew"	5	2	4	"Jack Sparrow"	"cutlass"	0.85509597379417
"387"	387	"male"	"yes"	25	"Captain Chunk's Canon Crew"	5	8	0	"Edward Low"	"cutlass"	0.635096921815842
"388"	388	"female"	"no"	26	"Captain Chunk's Canon Crew"	4	0	1	"Edward Low"	"banana"	0.588669345919561
"389"	389	"male"	"yes"	36	"Jack Sparrow's School of Fashion and Piratry"	9	28	3	"Jack Sparrow"	"cutlass"	0.396597261715215
"390"	390	"male"	"yes"	17	"Captain Chunk's Canon Crew"	14	2	5	"Jack Sparrow"	"cutlass"	1.8942693992399
"391"	391	"male"	"no"	35	"Jack Sparrow's School of Fashion and Piratry"	6	3	1	"Lewis Scot"	"sabre"	0.897978006063827
"392"	392	"female"	"yes"	30	"Captain Chunk's Canon Crew"	13	1	12	"Lewis Scot"	"cutlass"	0.108261560671963
"393"	393	"female"	"yes"	28	"Captain Chunk's Canon Crew"	11	13	3	"Edward Low"	"cutlass"	0.179715172802477
"394"	394	"male"	"yes"	27	"Captain Chunk's Canon Crew"	14	12	2	"Jack Sparrow"	"cutlass"	0.760256589829743
"395"	395	"female"	"what is a headband?"	33	"Jack Sparrow's School of Fashion and Piratry"	13	5	2	"Blackbeard"	"cutlass"	0.192086333959281
"396"	396	"female"	"yes"	28	"Captain Chunk's Canon Crew"	13	5	2	"Jack Sparrow"	"cutlass"	0.537950094995841
"397"	397	"male"	"yes"	21	"Captain Chunk's Canon Crew"	6	5	0	"Jack Sparrow"	"cutlass"	0.0261896822485141
"398"	398	"other/NA"	"yes"	21	"Captain Chunk's Canon Crew"	9	7	1	"Anicetus"	"cutlass"	0.119136226773313
"399"	399	"female"	"yes"	35	"Jack Sparrow's School of Fashion and Piratry"	17	10	11	"Blackbeard"	"cutlass"	0.755935654716388
"400"	400	"female"	"yes"	31	"Jack Sparrow's School of Fashion and Piratry"	6	0	2	"Jack Sparrow"	"cutlass"	0.956752938165903
"401"	401	"male"	"yes"	30	"Jack Sparrow's School of Fashion and Piratry"	16	14	4	"Jack Sparrow"	"sabre"	6.26775522377896
"402"	402	"female"	"yes"	35	"Jack Sparrow's School of Fashion and Piratry"	11	7	2	"Hook"	"cutlass"	1.25168826526276
"403"	403	"female"	"yes"	35	"Jack Sparrow's School of Fashion and Piratry"	6	10	2	"Blackbeard"	"cutlass"	1.83579483524638
"404"	404	"female"	"yes"	35	"Jack Sparrow's School of Fashion and Piratry"	7	15	6	"Lewis Scot"	"cutlass"	0.255326981192799
"405"	405	"female"	"yes"	33	"Captain Chunk's Canon Crew"	-10	4	2	"Lewis Scot"	"scimitar"	1.93017970537767
"406"	406	"female"	"yes"	31	"Jack Sparrow's School of Fashion and Piratry"	11	7	2	"your mom"	"cutlass"	1.04549087688369
"407"	407	"male"	"yes"	22	"Captain Chunk's Canon Crew"	1	1	1	"Jack Sparrow"	"cutlass"	0.03806713264895
"408"	408	"female"	"yes"	26	"Captain Chunk's Canon Crew"	9	3	1	"Lewis Scot"	"cutlass"	0.225588497123681
"409"	409	"male"	"no"	23	"Captain Chunk's Canon Crew"	3	14	1	"Anicetus"	"cutlass"	0.521723492515689
"410"	410	"female"	"yes"	18	"Captain Chunk's Canon Crew"	8	8	1	"Edward Low"	"cutlass"	0.477969679605968
"411"	411	"female"	"yes"	34	"Jack Sparrow's School of Fashion and Piratry"	5	3	10	"Edward Low"	"cutlass"	0.0236688879779977
"412"	412	"female"	"yes"	33	"Jack Sparrow's School of Fashion and Piratry"	15	22	6	"Blackbeard"	"cutlass"	0.406318649474997
"413"	413	"female"	"yes"	35	"Jack Sparrow's School of Fashion and Piratry"	11	12	1	"Lewis Scot"	"cutlass"	0.419532700616401
"414"	414	"female"	"yes"	34	"Jack Sparrow's School of Fashion and Piratry"	13	8	1	"Hook"	"cutlass"	0.480801772765637
"415"	415	"female"	"yes"	29	"Captain Chunk's Canon Crew"	11	6	3	"Blackbeard"	"scimitar"	0.340125020598173
"416"	416	"female"	"no"	28	"Captain Chunk's Canon Crew"	9	13	7	"Edward Low"	"sabre"	0.198709740569549
