"id"	"sex"	"headband"	"age"	"college"	"tattoos"	"tchests.found"	"parrots.lifetime"	"favorite.pirate"	"sword.type"	"sword.speed"
"253"	253	"male"	"yes"	27	"CCCC"	7	6	2	"Jack Sparrow"	"cutlass"	0.440365716905154
"254"	254	"female"	"no"	32	"JSSFP"	9	1	2	"Hook"	"banana"	0.439167593119205
"255"	255	"female"	"yes"	26	"CCCC"	12	29	2	"Lewis Scot"	"cutlass"	1.17386282649228
"256"	256	"male"	"yes"	26	"CCCC"	11	8	3	"Lewis Scot"	"cutlass"	0.523740067702539
"257"	257	"male"	"yes"	18	"CCCC"	8	3	3	"Jack Sparrow"	"cutlass"	0.129689526511356
"258"	258	"female"	"yes"	41	"JSSFP"	13	2	2	"Jack Sparrow"	"cutlass"	0.46706982415742
"259"	259	"male"	"yes"	25	"CCCC"	7	7	1	"Jack Sparrow"	"cutlass"	0.0798104886780493
"260"	260	"male"	"yes"	27	"CCCC"	9	1	1	"Lewis Scot"	"cutlass"	0.112421276862733
"261"	261	"female"	"no"	23	"CCCC"	8	10	2	"Hook"	"scimitar"	0.989848436632504
"262"	262	"other"	"yes"	37	"JSSFP"	13	2	1	"Hook"	"cutlass"	0.114148573193233
"263"	263	"male"	"yes"	19	"CCCC"	11	0	4	"Anicetus"	"cutlass"	0.162935427215416
"264"	264	"male"	"yes"	35	"JSSFP"	8	5	9	"Jack Sparrow"	"cutlass"	0.140943270234857
"265"	265	"female"	"yes"	29	"CCCC"	7	3	5	"Jack Sparrow"	"cutlass"	1.02211925428697
"266"	266	"male"	"yes"	25	"CCCC"	12	0	0	"Jack Sparrow"	"cutlass"	0.0167123672378469
"267"	267	"male"	"yes"	22	"CCCC"	18	1	4	"Jack Sparrow"	"scimitar"	7.98467542002809
"268"	268	"male"	"yes"	26	"CCCC"	7	11	6	"Edward Low"	"cutlass"	0.157465027703075
"269"	269	"female"	"yes"	31	"CCCC"	15	0	1	"Jack Sparrow"	"cutlass"	0.125624440843239
"270"	270	"male"	"yes"	33	"JSSFP"	13	0	1	"Jack Sparrow"	"cutlass"	0.437256486012422
"271"	271	"male"	"yes"	23	"CCCC"	10	16	1	"Jack Sparrow"	"scimitar"	1.03304998716339
"272"	272	"female"	"yes"	33	"JSSFP"	11	2	1	"Hook"	"cutlass"	1.39136012984945
"273"	273	"male"	"yes"	23	"CCCC"	6	2	1	"Hook"	"cutlass"	0.464535212637895
"274"	274	"female"	"yes"	35	"JSSFP"	18	10	3	"Hook"	"cutlass"	0.222027531417552
"275"	275	"male"	"yes"	29	"CCCC"	13	5	1	"Jack Sparrow"	"cutlass"	1.5255642763017
"276"	276	"female"	"yes"	30	"CCCC"	11	4	0	"Anicetus"	"cutlass"	0.338139373520125
"277"	277	"female"	"yes"	32	"CCCC"	10	8	0	"Anicetus"	"scimitar"	0.110337547969465
"278"	278	"male"	"yes"	30	"CCCC"	10	20	4	"Jack Sparrow"	"cutlass"	0.167472837201785
"279"	279	"male"	"yes"	24	"CCCC"	10	13	3	"Jack Sparrow"	"cutlass"	0.624235109719763
"280"	280	"female"	"yes"	28	"CCCC"	10	3	2	"Blackbeard"	"cutlass"	0.0906739163989755
"281"	281	"female"	"yes"	21	"CCCC"	9	1	3	"Blackbeard"	"cutlass"	0.396850492106751
"282"	282	"female"	"yes"	22	"CCCC"	8	17	0	"Edward Low"	"cutlass"	0.366079093440049
"283"	283	"female"	"yes"	34	"JSSFP"	11	8	1	"Anicetus"	"cutlass"	1.06066914471681
"284"	284	"male"	"yes"	34	"JSSFP"	8	4	0	"Jack Sparrow"	"cutlass"	0.832898708150543
"285"	285	"male"	"yes"	34	"JSSFP"	12	1	1	"Jack Sparrow"	"cutlass"	0.38086193962954
"286"	286	"male"	"yes"	20	"CCCC"	12	11	1	"Jack Sparrow"	"cutlass"	1.90042230755764
"287"	287	"male"	"yes"	29	"JSSFP"	13	2	1	"Jack Sparrow"	"cutlass"	0.661424388500683
"288"	288	"female"	"yes"	41	"JSSFP"	9	11	2	"Anicetus"	"cutlass"	0.122732022328792
"289"	289	"female"	"no"	33	"JSSFP"	6	4	4	"Edward Low"	"banana"	11.0225427172557
"290"	290	"male"	"yes"	20	"CCCC"	7	5	2	"Edward Low"	"cutlass"	0.319898140442092
"291"	291	"female"	"yes"	27	"CCCC"	9	3	2	"Anicetus"	"sabre"	1.10427746704469
"292"	292	"female"	"yes"	24	"CCCC"	19	8	0	"Blackbeard"	"cutlass"	0.119266544643324
"293"	293	"male"	"yes"	23	"CCCC"	7	3	2	"Jack Sparrow"	"cutlass"	0.85041871582792
"294"	294	"male"	"yes"	27	"CCCC"	7	7	1	"Jack Sparrow"	"cutlass"	0.240057705668733
"295"	295	"male"	"yes"	15	"CCCC"	4	2	3	"Lewis Scot"	"cutlass"	0.313163699465804
"296"	296	"male"	"yes"	31	"JSSFP"	10	1	2	"Jack Sparrow"	"cutlass"	0.167591648933012
"297"	297	"male"	"yes"	10	"CCCC"	7	4	0	"Hook"	"cutlass"	0.430567088769749
"298"	298	"female"	"yes"	33	"JSSFP"	9	3	2	"Lewis Scot"	"scimitar"	5.27167437111443
"299"	299	"male"	"no"	26	"CCCC"	11	1	0	"Jack Sparrow"	"cutlass"	0.37739153576777
"300"	300	"female"	"yes"	30	"CCCC"	2	5	0	"Jack Sparrow"	"scimitar"	3.51255218401073
"301"	301	"female"	"no"	35	"JSSFP"	0	1	0	"Hook"	"sabre"	1.20074584709475
"302"	302	"female"	"yes"	36	"JSSFP"	12	9	2	"Anicetus"	"sabre"	0.0400934552285598
"303"	303	"female"	"yes"	21	"CCCC"	7	0	6	"Hook"	"cutlass"	0.245332298800349
"304"	304	"female"	"yes"	33	"JSSFP"	8	2	1	"Lewis Scot"	"cutlass"	1.04882781519821
"305"	305	"female"	"yes"	29	"CCCC"	12	6	3	"Edward Low"	"cutlass"	0.179981403925922
"306"	306	"female"	"yes"	22	"CCCC"	7	9	3	"Hook"	"cutlass"	0.652619189905755
"307"	307	"male"	"yes"	27	"CCCC"	11	5	9	"Jack Sparrow"	"cutlass"	0.551192318063051
"308"	308	"female"	"yes"	30	"CCCC"	11	16	0	"Blackbeard"	"cutlass"	1.68680603724478
"309"	309	"male"	"yes"	29	"CCCC"	9	7	4	"Jack Sparrow"	"cutlass"	0.384091660380363
"310"	310	"female"	"yes"	32	"JSSFP"	9	4	1	"Jack Sparrow"	"cutlass"	0.507027772114985
"311"	311	"male"	"yes"	35	"JSSFP"	5	22	2	"Anicetus"	"cutlass"	0.921029717376098
"312"	312	"male"	"yes"	28	"CCCC"	12	5	3	"Jack Sparrow"	"cutlass"	1.16594774992542
"313"	313	"male"	"yes"	32	"CCCC"	9	22	2	"Hook"	"cutlass"	0.607474119934968
"314"	314	"female"	"no"	28	"CCCC"	5	10	2	"Edward Low"	"scimitar"	0.605237594960878
"315"	315	"male"	"yes"	13	"CCCC"	11	4	0	"Jack Sparrow"	"cutlass"	0.212177930225153
"316"	316	"male"	"yes"	28	"CCCC"	10	6	1	"Jack Sparrow"	"cutlass"	0.212350937072188
"317"	317	"male"	"no"	21	"CCCC"	8	11	2	"Jack Sparrow"	"sabre"	0.245249665209225
"318"	318	"male"	"yes"	26	"CCCC"	17	26	9	"Jack Sparrow"	"cutlass"	0.591129942887284
"319"	319	"female"	"yes"	29	"JSSFP"	12	8	4	"Jack Sparrow"	"cutlass"	0.689134165061108
"320"	320	"female"	"yes"	33	"JSSFP"	18	2	2	"Anicetus"	"cutlass"	0.761564164396197
"321"	321	"male"	"yes"	15	"CCCC"	9	2	0	"Jack Sparrow"	"banana"	5.44822099695119
"322"	322	"male"	"yes"	17	"CCCC"	5	9	1	"Jack Sparrow"	"scimitar"	0.520829106681049
"323"	323	"male"	"yes"	23	"CCCC"	11	5	4	"Jack Sparrow"	"scimitar"	3.31413325853646
"324"	324	"male"	"no"	29	"CCCC"	10	11	1	"Jack Sparrow"	"scimitar"	10.614285404136
"325"	325	"male"	"yes"	31	"JSSFP"	9	7	4	"Jack Sparrow"	"cutlass"	0.343582257919479
"326"	326	"male"	"yes"	24	"CCCC"	7	0	1	"Jack Sparrow"	"cutlass"	0.165131032408681
"327"	327	"male"	"yes"	27	"CCCC"	8	20	0	"Jack Sparrow"	"cutlass"	0.262101940461434
"328"	328	"male"	"yes"	19	"CCCC"	14	5	1	"Hook"	"cutlass"	1.12881177216174
"329"	329	"female"	"yes"	21	"CCCC"	10	0	4	"Jack Sparrow"	"cutlass"	0.876712045297377
"330"	330	"male"	"yes"	19	"CCCC"	12	6	2	"Hook"	"cutlass"	0.0644263782305643
"331"	331	"male"	"yes"	25	"CCCC"	13	1	5	"Jack Sparrow"	"cutlass"	0.38791304861661
"332"	332	"male"	"yes"	23	"CCCC"	8	3	4	"Blackbeard"	"cutlass"	0.0920535568729974
"333"	333	"female"	"yes"	35	"JSSFP"	13	20	8	"Blackbeard"	"cutlass"	1.44009039845823
"334"	334	"female"	"yes"	36	"JSSFP"	6	1	0	"Hook"	"cutlass"	1.06103333561232
"335"	335	"female"	"no"	29	"JSSFP"	6	12	0	"Jack Sparrow"	"scimitar"	1.66384777438944
"336"	336	"male"	"yes"	24	"CCCC"	14	0	1	"Anicetus"	"cutlass"	0.889739908691138
"337"	337	"female"	"no"	34	"JSSFP"	7	0	1	"Anicetus"	"sabre"	0.0942893958251391
"338"	338	"female"	"no"	20	"CCCC"	2	7	0	"Lewis Scot"	"banana"	0.934354256793121
"339"	339	"male"	"yes"	17	"CCCC"	18	2	1	"Jack Sparrow"	"sabre"	0.913535423266391
"340"	340	"female"	"yes"	27	"CCCC"	7	0	4	"Anicetus"	"cutlass"	2.37925955246583
"341"	341	"female"	"yes"	31	"CCCC"	7	4	0	"Lewis Scot"	"cutlass"	0.579663535437368
"342"	342	"male"	"yes"	35	"JSSFP"	12	11	7	"Jack Sparrow"	"cutlass"	0.108700573725307
"343"	343	"male"	"yes"	27	"CCCC"	9	6	1	"Lewis Scot"	"cutlass"	0.817621250144959
"344"	344	"female"	"yes"	25	"CCCC"	7	5	1	"Jack Sparrow"	"cutlass"	0.276012402318884
"345"	345	"female"	"yes"	22	"CCCC"	6	8	3	"Jack Sparrow"	"cutlass"	0.242404717937351
"346"	346	"male"	"yes"	23	"CCCC"	10	1	0	"Jack Sparrow"	"cutlass"	0.150972777494004
"347"	347	"female"	"yes"	31	"JSSFP"	11	26	0	"Hook"	"cutlass"	0.697827105733387
"348"	348	"male"	"yes"	28	"CCCC"	11	23	2	"Jack Sparrow"	"cutlass"	2.77992428617986
"349"	349	"male"	"yes"	24	"CCCC"	18	8	3	"Jack Sparrow"	"cutlass"	0.0120416365098208
"350"	350	"female"	"yes"	21	"CCCC"	15	5	2	"Blackbeard"	"cutlass"	0.159392867062707
"351"	351	"female"	"yes"	34	"JSSFP"	10	23	5	"Hook"	"cutlass"	0.604836520479813
"352"	352	"male"	"yes"	16	"CCCC"	12	0	5	"Jack Sparrow"	"cutlass"	0.687121329220765
"353"	353	"other"	"yes"	42	"JSSFP"	8	6	2	"Anicetus"	"cutlass"	0.678277904490762
"354"	354	"male"	"yes"	30	"CCCC"	10	18	1	"Jack Sparrow"	"cutlass"	0.401981962786522
"355"	355	"female"	"yes"	19	"CCCC"	9	3	6	"Jack Sparrow"	"cutlass"	0.802303538049393
"356"	356	"female"	"yes"	36	"JSSFP"	10	14	1	"Blackbeard"	"cutlass"	0.823239555439733
"357"	357	"other"	"yes"	18	"CCCC"	5	3	1	"Jack Sparrow"	"cutlass"	1.1433954827428
"358"	358	"male"	"yes"	23	"CCCC"	12	0	5	"Jack Sparrow"	"cutlass"	0.994019876181722
"359"	359	"male"	"yes"	24	"CCCC"	7	4	1	"Jack Sparrow"	"cutlass"	0.0609888510958943
"360"	360	"male"	"yes"	32	"JSSFP"	14	22	1	"Jack Sparrow"	"cutlass"	0.190200516080949
"361"	361	"other"	"yes"	27	"CCCC"	6	1	2	"Lewis Scot"	"cutlass"	0.404588526871521
"362"	362	"other"	"yes"	30	"JSSFP"	11	13	1	"Edward Low"	"cutlass"	0.179320926836226
"363"	363	"male"	"yes"	20	"CCCC"	7	6	4	"Jack Sparrow"	"cutlass"	2.63346179605541
"364"	364	"male"	"yes"	34	"JSSFP"	10	4	1	"Anicetus"	"cutlass"	0.103744329826441
"365"	365	"female"	"yes"	29	"CCCC"	13	6	4	"Lewis Scot"	"cutlass"	0.54773139759092
"366"	366	"other"	"yes"	23	"CCCC"	13	7	4	"Hook"	"scimitar"	0.301722050644457
"367"	367	"male"	"yes"	20	"CCCC"	12	0	1	"Lewis Scot"	"cutlass"	1.73468701907445
"368"	368	"female"	"yes"	27	"CCCC"	12	10	1	"Jack Sparrow"	"cutlass"	1.9866402888632
"369"	369	"male"	"yes"	29	"CCCC"	11	0	7	"Lewis Scot"	"cutlass"	0.401817372767255
"370"	370	"female"	"yes"	26	"CCCC"	12	4	0	"Edward Low"	"cutlass"	0.788730378537963
"371"	371	"male"	"yes"	27	"CCCC"	9	8	1	"Jack Sparrow"	"cutlass"	0.346561532642227
"372"	372	"male"	"yes"	26	"CCCC"	7	8	3	"Jack Sparrow"	"cutlass"	0.271063107747175
"373"	373	"female"	"yes"	34	"CCCC"	13	11	2	"Hook"	"cutlass"	1.26746729942375
"374"	374	"female"	"no"	34	"JSSFP"	3	17	2	"Jack Sparrow"	"scimitar"	0.60476055313392
"375"	375	"male"	"yes"	26	"CCCC"	8	7	2	"Jack Sparrow"	"sabre"	2.6280042025113
"376"	376	"male"	"yes"	26	"CCCC"	8	1	4	"Jack Sparrow"	"cutlass"	1.41219775896941
"377"	377	"female"	"yes"	25	"CCCC"	6	4	2	"Anicetus"	"cutlass"	0.746040904169724
"378"	378	"male"	"yes"	20	"CCCC"	13	3	0	"Jack Sparrow"	"cutlass"	0.142900664650369
"379"	379	"female"	"yes"	28	"CCCC"	9	6	2	"Hook"	"cutlass"	2.63843466464895
"380"	380	"male"	"yes"	31	"JSSFP"	9	0	1	"Jack Sparrow"	"cutlass"	0.50750769001814
"381"	381	"male"	"yes"	17	"CCCC"	9	1	2	"Blackbeard"	"cutlass"	0.665872205689437
"382"	382	"male"	"yes"	18	"CCCC"	7	3	0	"Lewis Scot"	"cutlass"	1.63783936404197
"383"	383	"female"	"yes"	38	"JSSFP"	16	11	4	"Anicetus"	"cutlass"	1.43100740729405
"384"	384	"female"	"yes"	30	"CCCC"	15	10	1	"Hook"	"cutlass"	0.137428123547917
"385"	385	"male"	"yes"	9	"CCCC"	15	4	1	"Jack Sparrow"	"cutlass"	2.61197363016535
"386"	386	"male"	"yes"	26	"CCCC"	14	1	12	"Edward Low"	"cutlass"	0.744047717281439
"387"	387	"male"	"yes"	21	"CCCC"	14	6	9	"Jack Sparrow"	"cutlass"	0.741268534885541
"388"	388	"male"	"yes"	33	"JSSFP"	16	5	5	"Blackbeard"	"cutlass"	1.40236194747091
"389"	389	"male"	"yes"	21	"CCCC"	11	2	1	"Jack Sparrow"	"cutlass"	1.21364118758926
"390"	390	"female"	"yes"	19	"CCCC"	7	3	0	"Edward Low"	"cutlass"	0.974023222990583
"391"	391	"male"	"yes"	22	"CCCC"	13	5	0	"Jack Sparrow"	"cutlass"	0.269195314137793
"392"	392	"female"	"yes"	31	"CCCC"	11	7	3	"Anicetus"	"sabre"	1.57287101106097
"393"	393	"other"	"yes"	16	"CCCC"	10	6	2	"Blackbeard"	"cutlass"	2.39331511185415
"394"	394	"male"	"yes"	20	"CCCC"	14	5	2	"Jack Sparrow"	"cutlass"	0.0387202666024677
"395"	395	"female"	"yes"	31	"JSSFP"	15	16	1	"Blackbeard"	"cutlass"	0.061575717991218
"396"	396	"female"	"yes"	33	"JSSFP"	6	5	0	"Anicetus"	"cutlass"	0.343326642177999
"397"	397	"female"	"yes"	24	"CCCC"	8	3	1	"Blackbeard"	"cutlass"	0.214002380380407
"398"	398	"female"	"no"	30	"CCCC"	8	4	5	"Edward Low"	"sabre"	0.951971548077251
"399"	399	"male"	"no"	26	"CCCC"	2	10	2	"Jack Sparrow"	"banana"	3.12572333574705
"400"	400	"male"	"yes"	24	"CCCC"	9	4	3	"Jack Sparrow"	"cutlass"	0.0622016719153048
"401"	401	"male"	"yes"	31	"CCCC"	8	8	9	"Jack Sparrow"	"cutlass"	0.433918566468281
"402"	402	"female"	"yes"	33	"JSSFP"	9	2	1	"Anicetus"	"cutlass"	0.643461182454422
"403"	403	"female"	"yes"	22	"CCCC"	14	11	5	"Edward Low"	"cutlass"	3.2350488296269
"404"	404	"male"	"yes"	20	"CCCC"	4	3	0	"Jack Sparrow"	"cutlass"	1.16328781814651
"405"	405	"female"	"yes"	29	"CCCC"	9	3	2	"Anicetus"	"cutlass"	0.0128825131003146
"406"	406	"male"	"yes"	36	"JSSFP"	8	19	0	"Jack Sparrow"	"cutlass"	0.0407564970111427
"407"	407	"female"	"yes"	28	"CCCC"	6	0	2	"Hook"	"cutlass"	0.598713592017822
"408"	408	"female"	"yes"	37	"JSSFP"	7	0	3	"Blackbeard"	"cutlass"	0.477708679364815
"409"	409	"female"	"no"	31	"JSSFP"	8	6	1	"Jack Sparrow"	"sabre"	0.0532250276298568
"410"	410	"male"	"yes"	30	"JSSFP"	10	20	2	"Hook"	"cutlass"	0.254204257507809
"411"	411	"male"	"yes"	31	"JSSFP"	10	5	2	"Edward Low"	"cutlass"	0.1461679601433
"412"	412	"female"	"yes"	31	"JSSFP"	9	20	1	"Hook"	"cutlass"	0.465524147704065
"413"	413	"male"	"yes"	21	"CCCC"	12	34	1	"Jack Sparrow"	"scimitar"	0.581067185848951
"414"	414	"female"	"yes"	38	"JSSFP"	9	0	4	"Edward Low"	"cutlass"	1.96660860431123
"415"	415	"male"	"yes"	28	"CCCC"	8	4	8	"Jack Sparrow"	"cutlass"	0.328768420149572
"416"	416	"female"	"yes"	28	"JSSFP"	12	2	1	"Lewis Scot"	"cutlass"	0.217167643713765
"417"	417	"male"	"yes"	33	"JSSFP"	7	2	0	"Jack Sparrow"	"cutlass"	0.506781971754327
"418"	418	"female"	"yes"	27	"CCCC"	6	22	1	"Lewis Scot"	"cutlass"	0.610433657009926
"419"	419	"male"	"yes"	21	"CCCC"	8	5	0	"Jack Sparrow"	"cutlass"	2.41315785200246
"420"	420	"female"	"yes"	24	"CCCC"	11	15	1	"Hook"	"cutlass"	0.54338732872567
"421"	421	"female"	"yes"	32	"JSSFP"	6	5	2	"Jack Sparrow"	"cutlass"	0.21753733366495
"422"	422	"male"	"yes"	23	"CCCC"	10	8	3	"Jack Sparrow"	"cutlass"	0.232490173366386
"423"	423	"female"	"yes"	42	"JSSFP"	13	6	4	"Hook"	"cutlass"	0.242489099910017
"424"	424	"male"	"yes"	25	"CCCC"	9	1	0	"Blackbeard"	"cutlass"	0.456505086190476
"425"	425	"female"	"yes"	33	"JSSFP"	8	26	5	"Hook"	"cutlass"	0.46160699505993
"426"	426	"other"	"yes"	33	"JSSFP"	8	7	2	"Edward Low"	"banana"	12.6463299488302
"427"	427	"female"	"yes"	29	"CCCC"	10	14	5	"Hook"	"cutlass"	0.104652861191425
"428"	428	"male"	"no"	29	"CCCC"	10	12	4	"Anicetus"	"scimitar"	2.81715736710433
"429"	429	"male"	"yes"	31	"JSSFP"	14	11	2	"Jack Sparrow"	"cutlass"	0.668503963944324
"430"	430	"male"	"yes"	24	"CCCC"	11	25	4	"Jack Sparrow"	"cutlass"	0.156761921264578
"431"	431	"male"	"yes"	27	"CCCC"	16	0	0	"Jack Sparrow"	"cutlass"	0.00397151908770085
"432"	432	"female"	"yes"	42	"JSSFP"	8	0	1	"Blackbeard"	"cutlass"	0.126178076316137
"433"	433	"female"	"yes"	26	"CCCC"	17	8	2	"Edward Low"	"cutlass"	0.00404524063924327
"434"	434	"female"	"yes"	25	"CCCC"	8	0	1	"Hook"	"cutlass"	0.479225606847982
"435"	435	"male"	"yes"	29	"JSSFP"	12	9	1	"Jack Sparrow"	"cutlass"	0.0681833324266636
"436"	436	"male"	"yes"	25	"CCCC"	8	18	0	"Jack Sparrow"	"cutlass"	0.646388232034351
"437"	437	"male"	"yes"	16	"CCCC"	9	0	1	"Jack Sparrow"	"cutlass"	0.269592738186475
"438"	438	"male"	"yes"	24	"CCCC"	8	6	0	"Jack Sparrow"	"cutlass"	0.878582553652689
"439"	439	"female"	"no"	33	"JSSFP"	5	9	14	"Edward Low"	"scimitar"	1.01252526200066
"440"	440	"male"	"yes"	18	"CCCC"	7	6	2	"Jack Sparrow"	"cutlass"	0.0975403377087358
"441"	441	"female"	"yes"	31	"JSSFP"	10	10	2	"Anicetus"	"cutlass"	0.162425526068546
"442"	442	"female"	"yes"	22	"CCCC"	18	6	6	"Jack Sparrow"	"cutlass"	0.429578750336077
"443"	443	"female"	"yes"	29	"JSSFP"	8	6	8	"Lewis Scot"	"cutlass"	1.64898291804402
"444"	444	"female"	"yes"	26	"CCCC"	10	17	2	"Lewis Scot"	"cutlass"	0.0919846285250969
"445"	445	"other"	"yes"	26	"CCCC"	11	3	0	"Edward Low"	"cutlass"	0.364268492849078
"446"	446	"female"	"yes"	32	"JSSFP"	14	8	5	"Anicetus"	"cutlass"	0.174991815292742
"447"	447	"male"	"yes"	16	"CCCC"	12	1	1	"Hook"	"cutlass"	1.21777905844489
"448"	448	"female"	"yes"	30	"JSSFP"	15	18	0	"Edward Low"	"cutlass"	0.845299644835115
"449"	449	"other"	"no"	30	"JSSFP"	5	2	1	"Blackbeard"	"banana"	0.00917093165632435
"450"	450	"female"	"yes"	21	"CCCC"	11	8	0	"Edward Low"	"cutlass"	0.325567211162087
"451"	451	"male"	"yes"	25	"CCCC"	11	1	1	"Jack Sparrow"	"cutlass"	0.781810368035741
"452"	452	"female"	"yes"	30	"JSSFP"	6	1	1	"Lewis Scot"	"cutlass"	0.313619425869547
"453"	453	"other"	"yes"	36	"JSSFP"	13	21	4	"Anicetus"	"cutlass"	1.49332847275365
"454"	454	"female"	"yes"	34	"JSSFP"	10	2	1	"Lewis Scot"	"sabre"	2.9560224462142
"455"	455	"male"	"no"	26	"CCCC"	4	2	4	"Jack Sparrow"	"scimitar"	1.88215554063968
"456"	456	"male"	"yes"	18	"CCCC"	9	1	0	"Jack Sparrow"	"cutlass"	0.90840782266447
"457"	457	"female"	"yes"	34	"JSSFP"	10	6	2	"Anicetus"	"cutlass"	0.281669196556322
"458"	458	"female"	"yes"	25	"CCCC"	10	6	0	"Lewis Scot"	"cutlass"	0.516432726845898
"459"	459	"male"	"yes"	24	"CCCC"	13	3	0	"Jack Sparrow"	"cutlass"	0.821440891569302
"460"	460	"female"	"no"	25	"CCCC"	4	5	0	"Lewis Scot"	"cutlass"	0.202614280162379
"461"	461	"male"	"yes"	30	"CCCC"	15	4	5	"Hook"	"cutlass"	1.25375145924614
"462"	462	"female"	"no"	31	"JSSFP"	9	4	4	"Lewis Scot"	"banana"	5.86843118105358
"463"	463	"female"	"yes"	29	"CCCC"	13	1	3	"Hook"	"cutlass"	1.03868166212329
"464"	464	"other"	"yes"	34	"JSSFP"	12	27	6	"Lewis Scot"	"cutlass"	0.473059354090884
"465"	465	"other"	"yes"	18	"CCCC"	13	2	1	"Lewis Scot"	"sabre"	0.284716973989043
"466"	466	"female"	"yes"	31	"CCCC"	16	3	0	"Blackbeard"	"cutlass"	0.0606667516615244
"467"	467	"female"	"yes"	31	"CCCC"	13	8	1	"Jack Sparrow"	"cutlass"	0.807000526666463
"468"	468	"female"	"yes"	34	"JSSFP"	5	5	0	"Anicetus"	"scimitar"	1.17406323784962
"469"	469	"female"	"yes"	32	"JSSFP"	7	4	4	"Hook"	"cutlass"	0.837151533897788
"470"	470	"male"	"yes"	21	"CCCC"	8	3	2	"Jack Sparrow"	"cutlass"	0.455897749608204
"471"	471	"female"	"yes"	37	"JSSFP"	5	6	1	"Blackbeard"	"cutlass"	1.15320533974433
"472"	472	"female"	"yes"	32	"JSSFP"	8	2	0	"Lewis Scot"	"cutlass"	0.951355060560243
"473"	473	"other"	"yes"	30	"CCCC"	12	5	0	"Jack Sparrow"	"cutlass"	0.932515099359319
"474"	474	"male"	"yes"	30	"CCCC"	12	14	4	"Hook"	"sabre"	0.695401947014034
"475"	475	"female"	"yes"	37	"JSSFP"	5	5	1	"Lewis Scot"	"cutlass"	0.364349022274837
"476"	476	"male"	"yes"	23	"CCCC"	9	2	2	"Jack Sparrow"	"cutlass"	0.299178112472873
"477"	477	"male"	"yes"	22	"CCCC"	7	5	5	"Edward Low"	"cutlass"	1.08821721276605
"478"	478	"female"	"no"	27	"CCCC"	6	2	3	"Lewis Scot"	"banana"	3.74939518732401
"479"	479	"female"	"no"	29	"CCCC"	2	30	1	"Hook"	"banana"	3.4127275814786
"480"	480	"male"	"yes"	26	"CCCC"	5	9	0	"Jack Sparrow"	"scimitar"	1.44617482321337
"481"	481	"female"	"yes"	32	"JSSFP"	10	0	6	"Edward Low"	"cutlass"	0.0205432652395807
"482"	482	"female"	"yes"	31	"JSSFP"	6	5	13	"Lewis Scot"	"cutlass"	0.29316295758345
"483"	483	"female"	"yes"	23	"CCCC"	12	13	5	"Anicetus"	"cutlass"	0.261866292439328
"484"	484	"female"	"yes"	34	"JSSFP"	11	11	6	"Jack Sparrow"	"cutlass"	0.157762653543614
"485"	485	"male"	"yes"	25	"CCCC"	11	17	0	"Jack Sparrow"	"cutlass"	1.17285036942327
"486"	486	"female"	"yes"	47	"JSSFP"	8	10	2	"Jack Sparrow"	"cutlass"	0.359288276181363
"487"	487	"male"	"no"	20	"CCCC"	8	2	5	"Jack Sparrow"	"sabre"	2.23348092629176
"488"	488	"male"	"yes"	23	"CCCC"	10	3	1	"Jack Sparrow"	"cutlass"	0.746304228642777
"489"	489	"female"	"yes"	25	"CCCC"	12	4	5	"Anicetus"	"sabre"	0.567798415819804
"490"	490	"male"	"yes"	24	"CCCC"	12	11	1	"Jack Sparrow"	"cutlass"	0.183193504053634
"491"	491	"female"	"yes"	26	"CCCC"	13	8	0	"Edward Low"	"cutlass"	0.261143505922519
"492"	492	"male"	"yes"	33	"JSSFP"	8	15	0	"Jack Sparrow"	"cutlass"	0.320612553623505
"493"	493	"male"	"yes"	24	"CCCC"	8	6	1	"Anicetus"	"cutlass"	0.0208280139486305
"494"	494	"male"	"yes"	30	"CCCC"	12	7	1	"Jack Sparrow"	"cutlass"	0.664380950012066
"495"	495	"female"	"yes"	30	"JSSFP"	8	10	1	"Blackbeard"	"cutlass"	0.106838528590742
"496"	496	"male"	"yes"	21	"CCCC"	6	10	0	"Edward Low"	"cutlass"	1.50372355586423
"497"	497	"male"	"yes"	27	"CCCC"	10	0	1	"Hook"	"cutlass"	1.43632232468775
"498"	498	"female"	"yes"	33	"JSSFP"	7	6	5	"Jack Sparrow"	"cutlass"	0.506251170273691
"499"	499	"male"	"yes"	27	"CCCC"	12	19	5	"Jack Sparrow"	"cutlass"	1.41666033646597
"500"	500	"other"	"yes"	29	"CCCC"	9	6	1	"Hook"	"cutlass"	1.30350476675042
"501"	501	"male"	"yes"	27	"CCCC"	12	4	6	"Jack Sparrow"	"sabre"	2.14694723952562
"502"	502	"other"	"yes"	27	"CCCC"	10	7	5	"Jack Sparrow"	"cutlass"	0.585015969673924
"503"	503	"female"	"yes"	32	"JSSFP"	10	3	6	"Blackbeard"	"cutlass"	0.840118057650335
"504"	504	"male"	"yes"	23	"CCCC"	8	3	6	"Jack Sparrow"	"cutlass"	0.147104621282779
"505"	505	"female"	"yes"	37	"JSSFP"	8	9	0	"Lewis Scot"	"cutlass"	0.374308136815671
"506"	506	"female"	"yes"	33	"JSSFP"	9	5	6	"Lewis Scot"	"cutlass"	1.87623286143619
"507"	507	"female"	"yes"	37	"JSSFP"	10	8	1	"Anicetus"	"cutlass"	1.09388551669532
